,Unnamed: 0,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
260,260,7ab806cbad3d4af637cfa37a,Restaurant Japonais Kendo,852,48.78867,2.366636,Sushi Restaurant,"48.794902381218904,2.3734183609485626"
261,261,e43df41b8fed49c537789aa0,Céline Barth,409,48.793686,2.378694,Physician,"48.794902381218904,2.3734183609485626"
272,272,4bb64e4c2ea195210577ab2f,Bar des Ferrailleurs,358,48.853722,2.372458,"Gay Bar, Coffee Shop, Restaurant","48.8570414504784,2.37289470306807"
273,273,5772be1f498ea754f495b7be,Monsieur Poirot,62,48.85648,2.373271,"Wine Bar, Restaurant","48.8570414504784,2.37289470306807"
274,274,51c09c5f498e42cdca9ba4a3,Moonshiner,194,48.855683,2.371067,"Cocktail Bar, Coffee Shop, Restaurant","48.8570414504784,2.37289470306807"
275,275,4bb5cc6ff562ef3b1a422f97,Bar de la Fontaine,571,48.852142,2.373821,"Bar, Coffee Shop, Brasserie","48.8570414504784,2.37289470306807"
276,276,59aeba86772fbc3179b30f13,Fréquence,325,48.85474,2.376086,Cocktail Bar,"48.8570414504784,2.37289470306807"
277,277,50453081e4b05fe83cd07d89,docteur Feelgood,271,48.855267,2.3756310000000003,"Bar, Restaurant","48.8570414504784,2.37289470306807"
278,278,54e8e79d498e4b31608a10d9,Berliner Wunderbar,458,48.853088,2.3743090000000002,"Bar, Café, Restaurant","48.8570414504784,2.37289470306807"
280,280,505a06b7e4b0f81baba6bce6,Sherry Butt,766,48.853334999999994,2.364225,Cocktail Bar,"48.8570414504784,2.37289470306807"
281,281,5116b70ce4b0d096ad258d22,Le Mary Celeste,777,48.861754,2.364859,"Cocktail Bar, French Restaurant","48.8570414504784,2.37289470306807"
292,292,4c6a716dc946e21e0aa3ec8e,The Counter Rugby Bar (Le Comptoir),543,48.835825,2.2930669999999997,"Sports Bar, Pizzeria, Brasserie","48.83310149953933,2.299380004405976"
293,293,4db715e334dc9e33c797c3ee,Novotel Lounge Bar View,808,48.839919,2.303229,"Cocktail Bar, Restaurant","48.83310149953933,2.299380004405976"
294,294,52f94540498e6c9ad44cffff,Le Comptoir Rugby Bar,533,48.835766,2.292945,"Sports Bar, Restaurant","48.83310149953933,2.299380004405976"
295,295,510acb56e4b07b50da53cd92,Odette & Charlus Café,893,48.840412,2.303842,"Bar, Restaurant","48.83310149953933,2.299380004405976"
296,296,4c1df6478b3aa593ff5b9b5f,Aux Sportifs Réunis,283,48.83187,2.302972,Restaurant,"48.83310149953933,2.299380004405976"
297,297,4b9fd4d5f964a520ad4237e3,Le Bar des Amis,905,48.841288,2.3012759999999997,Bar,"48.83310149953933,2.299380004405976"
298,298,4bc1e02974a9a593c753d2f6,Le Général Beuret,995,48.841640000000005,2.303209,"Bar, Brasserie","48.83310149953933,2.299380004405976"
299,299,4d99e27d647d8cfa2209123e,L'Expo Bar,919,48.826855,2.29108,Hotel Bar,"48.83310149953933,2.299380004405976"
301,301,55aeb512498ee9a4d670b5b1,Sushi Gare,274,48.829147999999996,2.301755,"Fast Food Restaurant, Sushi Restaurant","48.83310149953933,2.299380004405976"
302,302,4d55537db4deb1f71d41037a,Bar à Champagne,798,48.8583,2.294626,"Bar, Restaurant","48.851315406715976,2.2919502854347233"
303,303,4c474c5f972c0f47c1592321,Le Bar des vedettes,825,48.858742,2.2917650000000003,"Bar, Restaurant","48.851315406715976,2.2919502854347233"
304,304,512007eae4b07e642c5148fc,Bar la Seine,667,48.849977,2.283052,Bar,"48.851315406715976,2.2919502854347233"
305,305,4dc2d3ab45ddd5b5b6b59a36,Le Theatre Bar Brasserie,408,48.849104,2.287481,Bar,"48.851315406715976,2.2919502854347233"
306,306,6272d1243ba22266f794eceb,10ème Ciel Rooftop Bar,507,48.855828,2.292987,Rooftop Bar,"48.851315406715976,2.2919502854347233"
307,307,629e2b9a3de96852d040a323,Vertical Bar,555,48.846524,2.2940959999999997,"Bar, Restaurant","48.851315406715976,2.2919502854347233"
308,308,599f448186f4cc3beda32821,Bal de la Marine,741,48.857924,2.290785,"Beach Bar, Beer Bar, Restaurant","48.851315406715976,2.2919502854347233"
309,309,4baa3b09f964a520be553ae3,Les Prolongations,160,48.850188,2.293587,"Bar, Tapas Restaurant","48.851315406715976,2.2919502854347233"
310,310,5a494fa4dff8156fd0d60959,Oenomaniac – Bar à vin,788,48.847159999999995,2.3008740000000003,"Wine Bar, Restaurant","48.851315406715976,2.2919502854347233"
311,311,4af5fdcdf964a520e3ff21e3,Le Passy,978,48.858578,2.284125,"Bar, Pizzeria, Brasserie","48.851315406715976,2.2919502854347233"
318,318,53c052d0498ecc0f5bfb7133,Washington Poste,791,48.872371,2.301427,"Lounge, Gastropub","48.879406604954,2.3034455627202988"
320,320,509eb778e4b007e3c1f4c848,Le Marta Paris,931,48.871115,2.3012759999999997,"Cocktail Bar, Restaurant","48.879406604954,2.3034455627202988"
323,323,4b3118a3f964a520210025e3,Le Bar des Artistes,233,48.82909,2.347033,Bar,"48.830981659316855,2.3481646925210953"
326,326,4b3ba3f9f964a520bf7725e3,Sputnik,402,48.827998,2.351014,"Sports Bar, Coffee Shop, Brasserie","48.830981659316855,2.3481646925210953"
329,329,4d79fc5aceaa224b462f0271,Restaurant Kiss,482,48.833021,2.353886,Sushi Restaurant,"48.830981659316855,2.3481646925210953"
331,331,4e9950fcf5b9a9af67ad1980,Le Languedoc,772,48.837854,2.345379,"Pizzeria, French Restaurant","48.830981659316855,2.3481646925210953"
332,332,5bd1df941acf11002c4f1e7e,Le Bar Floréal,398,48.870331,2.384344,Photographer,"48.871031137596,2.379056852114"
334,334,5183b41a498e0f1661e659f3,Gossima Ping Pong Bar,733,48.864816999999995,2.382717,"Sports Bar, Coffee Shop, Restaurant","48.871031137596,2.379056852114"
335,335,5df7ced0097afa0008823dc5,Liquiderie Bar,166,48.870946,2.3768130000000003,"Wine Bar, Coffee Shop","48.871031137596,2.379056852114"
336,336,593201439be52255ac0a0297,Combat,354,48.873519,2.3823220000000003,"Cocktail Bar, Coffee Shop, Restaurant","48.871031137596,2.379056852114"
337,337,4adcda08f964a520a03321e3,Aux Folies,176,48.872254,2.377941,"Dive Bar, Coffee Shop, Restaurant","48.871031137596,2.379056852114"
338,338,4b5e357af964a520d48329e3,La Cantine de Belleville,31,48.870764,2.378843,"Bar, Brasserie","48.871031137596,2.379056852114"
339,339,4b59a24df964a5200c9028e3,Culture Rapide,315,48.872954,2.381807,"Beer Garden, Coffee Shop, French Restaurant","48.871031137596,2.379056852114"
340,340,4b5a1991f964a52029ad28e3,Pili Pili,538,48.866902,2.37495,Bar,"48.871031137596,2.379056852114"
341,341,61e82627ff3f2063e464e14a,Le Bar Fondamental,449,48.867594,2.3757650000000003,Beer Bar,"48.871031137596,2.379056852114"
342,342,4d146be7816af04d9ac63bc2,Le Décanteur,650,48.817929,2.3220490000000003,"Wine Bar, Deli, Fast Food Restaurant","48.82234096593411,2.327861653302471"
343,343,5ed8b34c0499380008307bc4,"Picadeli (Picadeli, Bar à Salades)",567,48.817406,2.330484,Salad Restaurant,"48.82234096593411,2.327861653302471"
344,344,4c765c1c66be6dcb65d3c20f,Sushi Alésia,739,48.829021000000004,2.32928,"Fast Food Restaurant, Sushi Restaurant","48.82234096593411,2.327861653302471"
346,346,de31acdae7dc42855e29edf0,Barbecue Coréen,482,48.818627,2.324449,Sushi Restaurant,"48.82234096593411,2.327861653302471"
347,347,4ca24289d7c3370416e09662,Le Miami,191,48.822016999999995,2.3300259999999997,"Hookah Bar, Café, Tea Room","48.82234096593411,2.327861653302471"
348,348,534eb300498ef7cdfcaada8f,Lily Sushi,191,48.824528,2.328145,Sushi Restaurant,"48.82234096593411,2.327861653302471"
349,349,4d9200edf5388cfa720ec23d,Le Nemrod,373,48.819263,2.325872,Bar,"48.82234096593411,2.327861653302471"
350,350,4dcfc74eae603b786d505004,Planet Sushi,507,48.826824,2.32623,Sushi Restaurant,"48.82234096593411,2.327861653302471"
351,351,5b33d519491be700398e7b8f,Des Prés Tapas à la Française,454,48.819557,2.323207,Tapas Restaurant,"48.82234096593411,2.327861653302471"
352,352,4ebc0fae9adf82e8066f73ec,Le Mange Disc,269,48.865897,2.4466759999999996,"Bar, Restaurant","48.86785,2.446748"
353,353,5133a53ee4b02bbf574ce62b,Eat Sushi Montreuil,676,48.862276,2.44327,"Fast Food Restaurant, Sushi Restaurant","48.86785,2.446748"
354,354,618154b124f84c10625b4c8c,Sushi Bar 123,666,48.862140000000004,2.4439610000000003,Sushi Restaurant,"48.86785,2.446748"
355,355,4bda90775f34b71336f93579,Bureaux Artoyz,588,48.872483,2.450682,Wine Bar,"48.86785,2.446748"
356,356,4e78bde3d4c084f1c786f35d,L'Art à Palabres,736,48.862838,2.453329,"Bar, Restaurant","48.86785,2.446748"
357,357,4e06f544a809495e61961d25,Juju's Batcave,872,48.867009,2.434882,Lounge,"48.86785,2.446748"
358,358,f2bb5152e6604afb1bc82037,Chez Nico,67,48.867401,2.446128,"Bar, Restaurant","48.86785,2.446748"
359,359,88d8b8ef504d4478a480d1db,Deja Vu Lounge Restaurant,719,48.872335,2.453843,"Night Club, Bar, Restaurant","48.86785,2.446748"
360,360,5ac89e549f8a9f632097df4b,Barber Shop le Style,528,48.863797,2.442945,Hair Salon,"48.86785,2.446748"
361,361,51b6ed39498e9e3bfc73a581,Le Barbusse,621,48.871077,2.439936,"Café, Coffee Shop, Restaurant","48.86785,2.446748"
362,362,4c4ad7e046240f47967875f2,Ogimi,742,48.842973,2.2772639999999997,"Asian Restaurant, Sushi Restaurant","48.83823094269141,2.270506024360657"
363,363,4b6b2a37f964a520eef62be3,Sushi Marché,935,48.846759000000006,2.271209,"Fast Food Restaurant, Sushi Restaurant","48.83823094269141,2.270506024360657"
364,364,4dd252e4e4cd7f7178c5c38e,Cokisushi,606,48.837256,2.278795,"Fast Food Restaurant, Sushi Restaurant","48.83823094269141,2.270506024360657"
365,365,53d93cb3498e21dc45c4e30b,Indiana Café,921,48.83781,2.257883,"Bar, Brasserie, Latin American Restaurant","48.83823094269141,2.270506024360657"
366,366,50c24858e4b09f38abc79078,L'Osteria,433,48.834486,2.272184,Cocktail Bar,"48.83823094269141,2.270506024360657"
367,367,4bf23042189f0f47911eb862,Ctsr Bistrot Balard,626,48.836838,2.278746,"Bar, Restaurant","48.83823094269141,2.270506024360657"
368,368,4eff477ad3e364d5fbdb429a,Le Tunnel,678,48.842003000000005,2.262999,"Bar, Coffee Shop, Brasserie","48.83823094269141,2.270506024360657"
370,370,5963d3d40d8a0f7f811784a1,Les Petits Insolents,803,48.837614,2.259743,"French Restaurant, Tapas Restaurant","48.83823094269141,2.270506024360657"
372,372,e176c431624c41abeb483c67,Au Bar-Bu,586,48.788109000000006,2.4254729999999998,"Bar, Café, Coffee Shop","48.79014780960843,2.43286281824112"
373,373,50b60227e4b0d0a7f97fa884,Le Mondial,212,48.791191,2.43522,"Bar, Coffee Shop","48.79014780960843,2.43286281824112"
374,374,1da67e989a6d4993e0b2a3db,Snc Tom Tip,854,48.79583,2.425003,"Bar, Coffee Shop, Restaurant","48.79014780960843,2.43286281824112"
375,375,1224cc8a01c84f87932c0a9f,Le Gallieni,896,48.798216,2.433073,"Bar, Café","48.79014780960843,2.43286281824112"
376,376,feeab3b1c8944da66953e4e1,Kariya Sushi,447,48.794031,2.434475,"Fast Food Restaurant, Sushi Restaurant","48.79014780960843,2.43286281824112"
377,377,145b2b67ee5743f2d066dfb1,Maison El Baraka,583,48.787634000000004,2.425872,,"48.79014780960843,2.43286281824112"
378,378,096550456f15446f7d70c0d3,Assous Esther Barbara,601,48.785075,2.429987,Hair Salon,"48.79014780960843,2.43286281824112"
379,379,89af48d6f1734263ada8bc7a,Bartet Frédéric,773,48.790248,2.443429,Attorney / Law Office,"48.79014780960843,2.43286281824112"
380,380,4cbb4e26701c49d280cac666,Imprimerie l Bardet,804,48.797187,2.430293,Print Store,"48.79014780960843,2.43286281824112"
381,381,3505c6fe943e4e180e828aac,Ordre des Avocats du Barreau du Val de Marne,945,48.783908000000004,2.441643,Attorney / Law Office,"48.79014780960843,2.43286281824112"
382,382,5266a51711d287ff63ea60c6,Octopussy Bar,653,48.89362,2.325325,"Bar, Café, Coffee Shop","48.89792240854517,2.32851451022192"
383,383,4ec487d2239cdd47ef6fccb6,Point Bar Cafe,968,48.895619,2.341087,"Bar, Restaurant","48.89792240854517,2.32851451022192"
384,384,51a79b2e498eadcf45c54033,La Bricole,384,48.896436,2.332974,"Bar, Restaurant","48.89792240854517,2.32851451022192"
385,385,5373d8cb498ee7d5aeceaeb1,Kiez Biergarten Parisien,586,48.893617,2.333329,Hotel,"48.89792240854517,2.32851451022192"
386,386,4b633feaf964a5207d6d2ae3,Le Bar Belge,618,48.892546,2.327085,"Bar, Coffee Shop, Belgian Restaurant","48.89792240854517,2.32851451022192"
387,387,4bbf9725abf4952163e8bd93,Picolo,888,48.901379,2.339331,"Bar, Fast Food Restaurant, French Restaurant","48.89792240854517,2.32851451022192"
388,388,5f48daa51f6d1e5296242023,VENICE cocktail bar,650,48.892416,2.325197,"Bar, Coffee Shop","48.89792240854517,2.32851451022192"
389,389,4e4c2ca47d8bdc6f334e5f30,Le Brio,770,48.891942,2.333691,"Bar, Brasserie","48.89792240854517,2.32851451022192"
391,391,4b086f2df964a520ce0b23e3,Au Roi du Café les Puces,851,48.901829,2.3383119999999997,Fast Food Restaurant,"48.89792240854517,2.32851451022192"
397,397,4c8a68233dc2a1cde49cac32,Eiffel Café,61,48.854095,2.289156,"Bar, Café, Restaurant","48.853844054333514,2.289705348222022"
400,400,4b9bb167f964a520bd1a36e3,Au Moka,584,48.849851,2.294674,"Bar, French Restaurant","48.853844054333514,2.289705348222022"
401,401,4b785868f964a52030c72ee3,Aéro,958,48.857608,2.277773,Hotel,"48.853844054333514,2.289705348222022"
402,402,5a6da289f62e096bd74ac800,Tabac de la Mairie,952,48.804669,2.4198,"Dive Bar, Coffee Shop, Creperie","48.79628807093802,2.417212128639221"
403,403,df39231033f6411ed2a7c2f7,Bar Brasserie au Centre Ville,986,48.805008,2.414679,"Bar, Coffee Shop, Brasserie","48.79628807093802,2.417212128639221"
404,404,052213c659a4470cea7bbfc9,Les Quatre Points Cardinaux,542,48.798929,2.423447,"Café, Coffee Shop, Brasserie","48.79628807093802,2.417212128639221"
405,405,a8e7aa1f2e4947b8e524caac,Chicha Reina,553,48.79925,2.423298,Hookah Bar,"48.79628807093802,2.417212128639221"
406,406,3d4db230ae4547d985a7bc37,Kelly'z Alfortville,559,48.799253,2.423387,Bar,"48.79628807093802,2.417212128639221"
410,410,596628a4135b3919fc7a270c,L'Atalante,691,48.889672,2.382924,"Beer Bar, Coffee Shop, Restaurant","48.89594736851349,2.381133802246315"
411,411,4dbc61196e810768bf5d4105,Café Mama Kin,750,48.889421,2.38346,"Beer Bar, Coffee Shop, Restaurant","48.89594736851349,2.381133802246315"
412,412,597cb9a9ee71206fc0a2752b,Kiez Kanal,956,48.887287,2.379152,"Beer Bar, Brewery, Coffee Shop","48.89594736851349,2.381133802246315"
413,413,4db5bf72f7b121c29f6511c4,Péniche Anako,1038,48.887956,2.376804,"Music Venue, Bar, Restaurant","48.89594736851349,2.381133802246315"
414,414,552d44b5498e3d172f1113ed,Bar du jardin,929,48.890217,2.390399,Bar,"48.89594736851349,2.381133802246315"
415,415,515b352fe4b04432c668f7c7,Time Square,149,48.894958,2.382951,"Hookah Bar, Restaurant","48.89594736851349,2.381133802246315"
416,416,4b408925f964a520cfb825e3,Les Pierres Qui Roulent,292,48.897038,2.384559,"Bar, Restaurant","48.89594736851349,2.381133802246315"
417,417,53daad83498e1ace62bcbc72,Grande Fantaisie,685,48.890073,2.3820490000000003,"Bar, Café, Brasserie","48.89594736851349,2.381133802246315"
418,418,53a07dbd498ef21941dc67cd,Le Nantes,327,48.893003,2.380386,"Arts and Entertainment, Bar, Café","48.89594736851349,2.381133802246315"
419,419,57ff668438fa9a4be5ea9c5c,Bo Sushi,607,48.898046,2.377081,Sushi Restaurant,"48.89594736851349,2.381133802246315"
420,420,56dc1b92498e8755e21e7f42,Les Beaux Gamins,236,48.883507,2.3165240000000002,"Bar, Coffee Shop, Restaurant","48.882428,2.314002"
421,421,4ea428a1b6347b996880466f,L'Ebeniste du Vin,500,48.88613,2.318028,"Wine Bar, Coffee Shop, Restaurant","48.882428,2.314002"
422,422,52fd1a6a498e72d4549b57cd,L'Etabli,630,48.886174,2.32038,"Wine Bar, Restaurant","48.882428,2.314002"
424,424,558afbd2498e73e029539baa,Les Paresseux,813,48.884754,2.324425,"Wine Bar, Restaurant","48.882428,2.314002"
425,425,4b7aec45f964a5204e462fe3,Les Caves Populaires,824,48.88466,2.324798,"Wine Bar, Café, Restaurant","48.882428,2.314002"
426,426,547f6004498e0630ad351a32,Société Parisienne de Bière,663,48.887655,2.318006,Bar,"48.882428,2.314002"
427,427,4ba3e69df964a520ae6b38e3,Cafe le Cyrano,943,48.883695,2.326537,"Bar, Café","48.882428,2.314002"
430,430,4f41741ae4b0def994b78863,Club House VIP,403,48.841409000000006,2.253041,Cocktail Bar,"48.840579923690115,2.2584119439125065"
432,432,4ed937c9f790c0454441be8a,Plantxa,894,48.837635999999996,2.2471099999999997,"Burger Joint, Fast Food Restaurant, French Restaurant","48.840579923690115,2.2584119439125065"
437,437,5a10b4e41108ba7c137125ab,La Bonne Adresse,685,48.836405,2.251614,"Bar, Restaurant","48.840579923690115,2.2584119439125065"
438,438,4d222bcc86e154813105c83a,L'Akasen la Ligne Rouge,894,48.848307,2.261132,Sushi Restaurant,"48.840579923690115,2.2584119439125065"
439,439,4d95b49b2bd6f04d31b32350,Yuki Sushi,919,48.839339,2.246075,Sushi Restaurant,"48.840579923690115,2.2584119439125065"
440,440,4b98b134f964a520a74b35e3,Bo'Bar,803,48.855863,2.424496,Brasserie,"48.84884147189881,2.426325418925233"
441,441,4c41fdfb3735be9a324919a4,L'Armony,855,48.855209,2.432697,Restaurant,"48.84884147189881,2.426325418925233"
442,442,4b978bccf964a520330835e3,La Table d'Emile,811,48.854634000000004,2.419622,"Diner, Gastropub, Brasserie","48.84884147189881,2.426325418925233"
443,443,6194e94be9d7491195aeb74e,Pousses,156,48.848935,2.428369,"Fast Food Restaurant, Salad Restaurant","48.84884147189881,2.426325418925233"
444,444,566ac561498e110416b860d6,Entre midi et deux,241,48.848915999999996,2.422905,Salad Restaurant,"48.84884147189881,2.426325418925233"
445,445,57a1cc2c498ec01e8de9adf0,Sur le Pouce,267,48.848277,2.4228110000000003,Salad Restaurant,"48.84884147189881,2.426325418925233"
446,446,522db75611d22db9d639c914,Le Balto,342,48.846006,2.4246119999999998,"Café, Coffee Shop, Restaurant","48.84884147189881,2.426325418925233"
447,447,518250a6e4b0ea1baa4f85cb,Lucien Bistrot Traiteur,354,48.851245,2.422588,Salad Restaurant,"48.84884147189881,2.426325418925233"
448,448,590c5556a4b51b0921d6a095,Oninja Ren,465,48.853156,2.426291,Sushi Restaurant,"48.84884147189881,2.426325418925233"
450,450,4ba29291f964a520830538e3,Resto Rigoletto,661,48.876670000000004,2.4052279999999997,"Bar, Pizzeria, French Restaurant","48.8804934032465,2.39806417375803"
451,451,50ba6684e4b0e9eceb724f99,Wok et Hoki Sushi Bar,898,48.877439,2.409481,Sushi Restaurant,"48.8804934032465,2.39806417375803"
452,452,4b598b6ff964a520d68b28e3,Le Local Rock,997,48.888483,2.3927009999999997,"Beer Bar, Brasserie","48.8804934032465,2.39806417375803"
453,453,5378951a498ea252669f5884,Les Sardignac sur le toit,901,48.877394,2.409443,Wine Bar,"48.8804934032465,2.39806417375803"
454,454,4bc37f7d920eb713288b1d2c,Les Rigoles,991,48.873349,2.3903060000000003,"Bar, Brasserie, Steakhouse","48.8804934032465,2.39806417375803"
455,455,4ba73ff9f964a520dd8739e3,La Cagnotte,988,48.874562,2.387946,"Dive Bar, Café, Brasserie","48.8804934032465,2.39806417375803"
456,456,4b7f07f8f964a520911130e3,L'Escargot Bar,835,48.876963,2.388027,"Lounge, Fast Food Restaurant, French Restaurant","48.8804934032465,2.39806417375803"
457,457,4d0fdcc2e23654817a4074ea,Le Biclowne Café,987,48.888549,2.3930000000000002,"Bar, French Restaurant","48.8804934032465,2.39806417375803"
458,458,4f3df1d6e4b02caee493ad64,PureAgency Lounge,382,48.883158,2.401255,Speakeasy,"48.8804934032465,2.39806417375803"
459,459,52c1bbca498eaeb6ade65745,Télégraphe,567,48.876018,2.40157,Lounge,"48.8804934032465,2.39806417375803"
460,460,51c18854498efff560dadcf5,Sushi Nanterre,724,48.886575,2.210668,Sushi Restaurant,"48.892648526839,2.2136941552162"
461,461,51518d98e4b0c555eac4731f,Oroma,406,48.888782,2.212605,"Fast Food Restaurant, Salad Restaurant","48.892648526839,2.2136941552162"
462,462,4da5f19493a01f42fad16b73,Sushi House,526,48.896437,2.218353,Sushi Restaurant,"48.892648526839,2.2136941552162"
463,463,4dbfe54e043706a03207eaea,Foostie's,849,48.896514,2.224171,"Fast Food Restaurant, Salad Restaurant","48.892648526839,2.2136941552162"
464,464,51c974ba498efbb0ed3add96,Au Trou Normand,873,48.885467999999996,2.219472,"Bar, Restaurant","48.892648526839,2.2136941552162"
465,465,4c7aa81197028cfa55d2defe,Samourai Sushi,936,48.889208,2.201838,Sushi Restaurant,"48.892648526839,2.2136941552162"
466,466,4e6b9ab3227162c38ef1b46f,Le Bistrot,939,48.889208,2.201838,Bar,"48.892648526839,2.2136941552162"
467,467,5e5fcbce7da2170008cb59e9,V and B Nanterre,949,48.901171000000005,2.215463,Hotel Bar,"48.892648526839,2.2136941552162"
